id,fecha,texto
1988642946250662197,2025-11-12T16:20:00.000Z,"El Secretario de Seguridad y Protección Ciudadana, Omar García Harfuch, informó que los escoltas del Alcalde de Uruapan, Carlos Manzo, asesinado el 1 de noviembre, deberán volver a declarar
👉🏼 https://t.co/F0iiauUza9 https://t.co/kh2lhTsUhc"
1988642942601617418,2025-11-12T16:19:59.000Z,@AristeguiOnline Ahora resulta que el que falló fue Carlos Manzo; sólo falta que le finquen cargos y lo llamen a no seguir insitando a los jóvenes de la Generación Z. Así o más absurdo?
1988642806399726064,2025-11-12T16:19:26.000Z,"2/4 La movilización reunió al Frente Anti Gentrificación CDMX, Frente Nacional por las 40 Horas, Frente por la Vivienda Joven y colectivos antiespecistas.
Sus exigencias: vivienda digna, reducción de jornada laboral, justicia por Ayotzinapa y por Carlos Manzo.
#ProtestaJuvenil https://t.co/erXkCAHvHn"
1988642556201353229,2025-11-12T16:18:27.000Z,"@AndreaChavezTre @AndreaChavezTre únanse a la causa de Carlos Manzo, mientras más voces se levanten juntas del pueblo, más fuerte se escuchará. Todo el país necesita unirse para detener a este gobierno que está destruyendo el país."
1988642425036746911,2025-11-12T16:17:55.000Z,El secretario de Seguridad en México dijo que la investigación sobre el asesinato de un popular alcalde del estado de Michoacán se ha extendido también a sus escoltas. https://t.co/HJ6wwKoMLZ
1988642301951037481,2025-11-12T16:17:26.000Z,"@mfarahg @El_Universal_Mx Carlos Manzo fue asesinado por un joven reclutado por el narco.
Murió un líder y también una víctima del abandono del Estado.
Dos tragedias que se cruzan en un mismo disparo. 🙁"
1988642296045433097,2025-11-12T16:17:25.000Z,"@mario_dico50 @SATMX @SENASICA @Agricultura_mex y el chueco..planeando el caso mortal de carlos manzo, junto a kakazraki y otros weyes. no pues esta cabron"
1988642094412648562,2025-11-12T16:16:37.000Z,"El asesinato de Carlos Manzo fue doblemente trágico: murió un alcalde que defendía a su comunidad y un joven reclutado por el crimen.
Michoacán no sólo perdió a un líder, también falló en proteger al menor que lo mató. 😟 https://t.co/MbvIp4rpOp"
1988642032571609281,2025-11-12T16:16:22.000Z,"🔴¿Abatieron a asesino de Carlos Manzo cuando ya estaba sometido?  
Harfuch confirmó que los escoltas del alcalde volverán a declarar después de haber abatido al atacante ya controlado. VIDEO: https://t.co/JMZAkqBMVV https://t.co/4EIMfl3tFa"
1988642026703970542,2025-11-12T16:16:21.000Z,"🇲🇽NOTICIAS : Rompe el Silencio Grecia Quiroz, esposa de CARLOS MANZO https://t.co/MBPW2676HK"
1988641804783140919,2025-11-12T16:15:28.000Z,"@DerechaDiarioMX Oye @Claudiashein , @OHarfuch :

Y porqué no cuidaron igual a Carlos Manzo, a pesar de sus múltiples solicitudes ❓❓"
1988641776500961444,2025-11-12T16:15:21.000Z,"El pasado 5 de noviembre Grecia Quiroz asumió la presidencia municipal de Uruapan en un contexto de violencia e incertidumbre política. ⚖️ Su mayor desafío: mantener la seguridad y la gobernabilidad tras el asesinato de Carlos Manzo.
https://t.co/pHPlrMnJUD
 #Gremol"
1988641714534563982,2025-11-12T16:15:06.000Z,Protestan en la COP30 en defensa del Amazonas Investigan la muerte del presunto asesino de Carlos Manzo Lista la marcha del 15 de noviembre de la generación Z contra la violencia Tormenta solar pueden afectar la comunicación este día https://t.co/GhmDICSy7s
1988641612113629574,2025-11-12T16:14:42.000Z,"@GARCIPAVON NO ES NECESARIO QUE MUERAS PARA QUE EL MUNDO SEPA QUE ERES UNA POBRE PENDEJA SIN IDEAS PROPIAS Y UNA MISERABLE MENTIROSA Y COBARDE!
MORENA ES LA VERDADERA ESPERANZA DE MEXICO!
EL ASESINATO DE CARLOS MANZO FUE ORDENADO DESDE LA DERECHA OPOSITORA Y FINANCIADO POR SUS LIDERES YSQ"
1988641568912273836,2025-11-12T16:14:31.000Z,¡PISTA ÚNICA! ¡BROZO se UNE a la MARCHA! ¿PORQUÉ MAT4R0N a CARLOS MANZO?... https://t.co/TrJ6x70xTA a través de @YouTube
1988641320399761467,2025-11-12T16:13:32.000Z,"@GustavoMacalpin Cuánto pendejo hipócrita se ha subido a carro del asesinato de Carlos Manzo, sobretodo los priandejos que mezclándose entre la gente buena hacen su desmadre confundiendo y engañando al pueblo, hdsrpm!!!"
1988641158122332310,2025-11-12T16:12:53.000Z,"@Humanismo4T ¡Sin escrupulos, malparidos, sanganos, asesinos! Aunque quieran manchar su legado todo el sexenio les recordaremos su omisión al grito desesperado de auxilio de Don Carlos Manzo. Nos vemos en 15 en las calles inútiles. https://t.co/MXe83hFtdN"
1988641077914657163,2025-11-12T16:12:34.000Z,"@carlosalazraki opera para el Mossad 
Los asesinos de Carlos Manzo son los PRIANISTAS https://t.co/GggTek1LSX"
1988641029734715695,2025-11-12T16:12:23.000Z,"@mochopunk Yo soy de la edad de #ChichisDeLimón 🍋‍🟩 

Voy a ir a la manifestación sin importar quién convocó, porque asesinaron a un hombre joven de 40 años, que luchaba contra la extorsión en el campo.

Carlos Manzo dejó su vida por México a casi la mitad de los años que tiene el https://t.co/P8KbFmB39N"
1988640998596186210,2025-11-12T16:12:15.000Z,"@RicardoBSalinas No cabe duda que Carlos Manzo tenía razón cuando dijo que llegarían oportunistas a ponerse un sombrero y decir que apoyan al movimiento, ahora hasta este viejo pendejo trae un sombrero. Bola de mierdas corruptos y vividores de la gente como es MORENA, Manzo era independiente!!"
1988640998004560011,2025-11-12T16:12:15.000Z,"✊ Desde tribuna de San Lázaro, se llama a continuar el legado de Carlos Manzo.

Esto nos dice Guadalupe Araceli Mendoza, diputada federal independiente, integrante del Movimiento del Sombrero, en #entrevista con @beltrandelrio. https://t.co/KKcHyicCQG"
1988640912734388274,2025-11-12T16:11:55.000Z,"@rand0m3e1 @mario_dico50 ¡Malparidos, sanganos, asesinos! Todo el sexenio les recordaremos su omisión al grito desesperado de auxilio de Don Carlos Manzo https://t.co/gjoJXBjuEh"
1988640852755837316,2025-11-12T16:11:41.000Z,@JesusRCuevas @Claudiashein ¿Para qué quieren saber quién convoca? ¿Para aplicarle una dosis de plomo como a Bernardo Bravo o Carlos Manzo? Olvídenlo.
1988640702025159095,2025-11-12T16:11:05.000Z,"Como siempre, Carmen Aristegui dándole en la clave, acerca de las situaciones ""inquietantes"" que rodean el homicidio de Carlos Manzo. https://t.co/iL3V9mIROH"
1988640687244382550,2025-11-12T16:11:01.000Z,@FreddyOliviery Viva Carlos Manzo fuera el NARCOGOBIERNO
